startNodeId,endNodeId,travelCost,visibilityScore,pathType
42,62,5.000,0.500,Concealed
42,43,5.000,0.500,Concealed
43,23,5.000,0.500,Concealed
43,42,5.000,0.500,Concealed
43,63,5.000,0.500,Concealed
43,44,5.000,0.500,Detour
44,24,5.000,0.500,Direct
44,43,5.000,0.500,Detour
44,64,5.000,0.500,Direct
44,45,5.000,0.500,Direct
45,25,5.000,0.500,Direct
45,44,5.000,0.500,Direct
45,65,5.000,0.500,Direct
45,46,5.000,0.500,Detour
46,26,5.000,0.500,Concealed
46,45,5.000,0.500,Detour
46,66,5.000,0.500,Concealed
46,47,5.000,0.500,Concealed
47,27,5.000,0.500,Concealed
47,46,5.000,0.500,Concealed
47,67,5.000,0.500,Concealed
47,48,5.000,0.500,Concealed
48,28,5.000,0.500,Concealed
48,47,5.000,0.500,Concealed
48,68,5.000,0.500,Concealed
48,49,5.000,0.500,Detour
49,29,5.000,0.500,Direct
49,48,5.000,0.500,Detour
49,69,5.000,0.500,Direct
49,50,5.000,0.500,Detour
50,30,5.000,0.500,Concealed
50,49,5.000,0.500,Detour
50,70,5.000,0.500,Concealed
50,51,5.000,0.500,Concealed
51,31,5.000,0.500,Concealed
51,50,5.000,0.500,Concealed
51,71,5.000,0.500,Concealed
51,52,5.000,0.500,Concealed
52,32,5.000,0.500,Concealed
52,51,5.000,0.500,Concealed
52,72,5.000,0.500,Concealed
52,53,5.000,0.500,Concealed
53,33,5.000,0.500,Concealed
53,52,5.000,0.500,Concealed
53,73,5.000,0.500,Concealed
53,54,5.000,0.500,Concealed
54,34,5.000,0.500,Concealed
54,53,5.000,0.500,Concealed
54,74,5.000,0.500,Concealed
54,55,5.000,0.500,Concealed
55,35,5.000,0.500,Concealed
55,54,5.000,0.500,Concealed
55,75,5.000,0.500,Concealed
55,56,5.000,0.500,Detour
56,36,5.000,0.500,Direct
56,55,5.000,0.500,Detour
56,76,5.000,0.500,Direct
56,57,5.000,0.500,Detour
57,37,5.000,0.500,Concealed
57,56,5.000,0.500,Detour
57,77,5.000,0.500,Concealed
57,58,5.000,0.500,Concealed
58,38,5.000,0.500,Concealed
58,57,5.000,0.500,Concealed
58,78,5.000,0.500,Concealed
58,59,5.000,0.500,Concealed
59,39,5.000,0.500,Concealed
59,58,5.000,0.500,Concealed
59,79,5.000,0.500,Concealed
60,40,5.000,0.500,Concealed
60,80,5.000,0.500,Concealed
60,61,5.000,0.500,Concealed
61,41,5.000,0.500,Concealed
61,60,5.000,0.500,Concealed
61,81,5.000,0.500,Concealed
61,62,5.000,0.500,Concealed
62,42,5.000,0.500,Concealed
62,61,5.000,0.500,Concealed
62,82,5.000,0.500,Concealed
62,63,5.000,0.500,Concealed
63,43,5.000,0.500,Concealed
63,62,5.000,0.500,Concealed
63,83,5.000,0.500,Concealed
63,64,5.000,0.500,Detour
64,44,5.000,0.500,Direct
64,63,5.000,0.500,Detour
64,84,5.000,0.500,Direct
64,65,5.000,0.500,Direct
65,45,5.000,0.500,Direct
65,64,5.000,0.500,Direct
65,85,5.000,0.500,Direct
65,66,5.000,0.500,Detour
66,46,5.000,0.500,Concealed
66,65,5.000,0.500,Detour
66,86,5.000,0.500,Concealed
66,67,5.000,0.500,Concealed
67,47,5.000,0.500,Concealed
67,66,5.000,0.500,Concealed
67,87,5.000,0.500,Concealed
67,68,5.000,0.500,Concealed
68,48,5.000,0.500,Concealed
68,67,5.000,0.500,Concealed
68,88,5.000,0.500,Concealed
68,69,5.000,0.500,Detour
69,49,5.000,0.500,Direct
69,68,5.000,0.500,Detour
69,89,5.000,0.500,Direct
69,70,5.000,0.500,Detour
70,50,5.000,0.500,Concealed
70,69,5.000,0.500,Detour
70,90,5.000,0.500,Concealed
70,71,5.000,0.500,Concealed
71,51,5.000,0.500,Concealed
71,70,5.000,0.500,Concealed
71,91,5.000,0.500,Concealed
71,72,5.000,0.500,Concealed
72,52,5.000,0.500,Concealed
72,71,5.000,0.500,Concealed
72,92,5.000,0.500,Concealed
72,73,5.000,0.500,Concealed
73,53,5.000,0.500,Concealed
73,72,5.000,0.500,Concealed
73,93,5.000,0.500,Concealed
73,74,5.000,0.500,Concealed
74,54,5.000,0.500,Concealed
74,73,5.000,0.500,Concealed
74,94,5.000,0.500,Concealed
74,75,5.000,0.500,Concealed
75,55,5.000,0.500,Concealed
75,74,5.000,0.500,Concealed
75,95,5.000,0.500,Concealed
75,76,5.000,0.500,Detour
76,56,5.000,0.500,Direct
76,75,5.000,0.500,Detour
76,96,5.000,0.500,Direct
76,77,5.000,0.500,Detour
77,57,5.000,0.500,Concealed
77,76,5.000,0.500,Detour
77,97,5.000,0.500,Concealed
77,78,5.000,0.500,Concealed
78,58,5.000,0.500,Concealed
78,77,5.000,0.500,Concealed
78,98,5.000,0.500,Concealed
78,79,5.000,0.500,Concealed
79,59,5.000,0.500,Concealed
79,78,5.000,0.500,Concealed
79,99,5.000,0.500,Concealed
80,60,5.000,0.500,Concealed
80,100,5.000,0.500,Detour
80,81,5.000,0.500,Concealed
81,61,5.000,0.500,Concealed
81,80,5.000,0.500,Concealed
81,101,5.000,0.500,Detour
81,82,5.000,0.500,Concealed
82,62,5.000,0.500,Concealed
82,81,5.000,0.500,Concealed
82,102,5.000,0.500,Detour
82,83,5.000,0.500,Concealed
83,63,5.000,0.500,Concealed
83,82,5.000,0.500,Concealed
83,103,5.000,0.500,Detour
83,84,5.000,0.500,Detour
84,64,5.000,0.500,Direct
84,83,5.000,0.500,Detour
84,104,5.000,0.500,Direct
84,85,5.000,0.500,Direct
85,65,5.000,0.500,Direct
85,84,5.000,0.500,Direct
85,105,5.000,0.500,Direct
85,86,5.000,0.500,Detour
86,66,5.000,0.500,Concealed
86,85,5.000,0.500,Detour
86,106,5.000,0.500,Concealed
86,87,5.000,0.500,Concealed
87,67,5.000,0.500,Concealed
87,86,5.000,0.500,Concealed
87,107,5.000,0.500,Concealed
87,88,5.000,0.500,Concealed
88,68,5.000,0.500,Concealed
88,87,5.000,0.500,Concealed
88,108,5.000,0.500,Concealed
88,89,5.000,0.500,Detour
89,69,5.000,0.500,Direct
89,88,5.000,0.500,Detour
89,109,5.000,0.500,Direct
89,90,5.000,0.500,Detour
90,70,5.000,0.500,Concealed
90,89,5.000,0.500,Detour
90,110,5.000,0.500,Concealed
90,91,5.000,0.500,Concealed
91,71,5.000,0.500,Concealed
91,90,5.000,0.500,Concealed
91,111,5.000,0.500,Concealed
91,92,5.000,0.500,Concealed
92,72,5.000,0.500,Concealed
92,91,5.000,0.500,Concealed
92,112,5.000,0.500,Concealed
92,93,5.000,0.500,Concealed
93,73,5.000,0.500,Concealed
93,92,5.000,0.500,Concealed
93,113,5.000,0.500,Concealed
93,94,5.000,0.500,Concealed
94,74,5.000,0.500,Concealed
94,93,5.000,0.500,Concealed
94,114,5.000,0.500,Concealed
94,95,5.000,0.500,Concealed
95,75,5.000,0.500,Concealed
95,94,5.000,0.500,Concealed
95,115,5.000,0.500,Concealed
95,96,5.000,0.500,Detour
96,76,5.000,0.500,Direct
96,95,5.000,0.500,Detour
96,116,5.000,0.500,Direct
96,97,5.000,0.500,Detour
97,77,5.000,0.500,Concealed
97,96,5.000,0.500,Detour
97,117,5.000,0.500,Concealed
97,98,5.000,0.500,Concealed
98,78,5.000,0.500,Concealed
98,97,5.000,0.500,Concealed
98,118,5.000,0.500,Concealed
98,99,5.000,0.500,Concealed
99,79,5.000,0.500,Concealed
99,98,5.000,0.500,Concealed
99,119,5.000,0.500,Concealed
100,80,5.000,0.500,Detour
100,120,5.000,0.500,Detour
100,101,5.000,0.500,Direct
101,81,5.000,0.500,Detour
101,100,5.000,0.500,Direct
101,121,5.000,0.500,Detour
101,102,5.000,0.500,Direct
102,82,5.000,0.500,Detour
102,101,5.000,0.500,Direct
102,122,5.000,0.500,Detour
102,103,5.000,0.500,Direct
103,83,5.000,0.500,Detour
103,102,5.000,0.500,Direct
103,123,5.000,0.500,Detour
103,104,5.000,0.500,Direct
104,84,5.000,0.500,Direct
104,103,5.000,0.500,Direct
104,124,5.000,0.500,Direct
104,105,5.000,0.500,Direct
105,85,5.000,0.500,Direct
105,104,5.000,0.500,Direct
105,125,5.000,0.500,Direct
105,106,5.000,0.500,Detour
106,86,5.000,0.500,Concealed
106,105,5.000,0.500,Detour
106,126,5.000,0.500,Detour
106,107,5.000,0.500,Concealed
107,87,5.000,0.500,Concealed
107,106,5.000,0.500,Concealed
107,127,5.000,0.500,Detour
107,108,5.000,0.500,Concealed
108,88,5.000,0.500,Concealed
108,107,5.000,0.500,Concealed
108,128,5.000,0.500,Detour
108,109,5.000,0.500,Detour
109,89,5.000,0.500,Direct
109,108,5.000,0.500,Detour
109,129,5.000,0.500,Direct
109,110,5.000,0.500,Detour
110,90,5.000,0.500,Concealed
110,109,5.000,0.500,Detour
110,130,5.000,0.500,Detour
110,111,5.000,0.500,Concealed
111,91,5.000,0.500,Concealed
111,110,5.000,0.500,Concealed
111,131,5.000,0.500,Detour
111,112,5.000,0.500,Concealed
112,92,5.000,0.500,Concealed
112,111,5.000,0.500,Concealed
112,132,5.000,0.500,Detour
112,113,5.000,0.500,Concealed
113,93,5.000,0.500,Concealed
113,112,5.000,0.500,Concealed
113,133,5.000,0.500,Detour
113,114,5.000,0.500,Concealed
114,94,5.000,0.500,Concealed
114,113,5.000,0.500,Concealed
114,134,5.000,0.500,Detour
114,115,5.000,0.500,Concealed
115,95,5.000,0.500,Concealed
115,114,5.000,0.500,Concealed
115,135,5.000,0.500,Detour
115,116,5.000,0.500,Detour
116,96,5.000,0.500,Direct
116,115,5.000,0.500,Detour
116,136,5.000,0.500,Direct
116,117,5.000,0.500,Detour
117,97,5.000,0.500,Concealed
117,116,5.000,0.500,Detour
117,137,5.000,0.500,Detour
117,118,5.000,0.500,Concealed
118,98,5.000,0.500,Concealed
118,117,5.000,0.500,Concealed
118,138,5.000,0.500,Detour
118,119,5.000,0.500,Concealed
119,99,5.000,0.500,Concealed
119,118,5.000,0.500,Concealed
119,139,5.000,0.500,Concealed
120,100,5.000,0.500,Detour
120,140,5.000,0.500,Concealed
120,121,5.000,0.500,Concealed
121,101,5.000,0.500,Detour
121,120,5.000,0.500,Concealed
121,141,5.000,0.500,Concealed
121,122,5.000,0.500,Concealed
122,102,5.000,0.500,Detour
122,121,5.000,0.500,Concealed
122,142,5.000,0.500,Concealed
122,123,5.000,0.500,Concealed
123,103,5.000,0.500,Detour
123,122,5.000,0.500,Concealed
123,143,5.000,0.500,Concealed
123,124,5.000,0.500,Detour
124,104,5.000,0.500,Direct
124,123,5.000,0.500,Detour
124,144,5.000,0.500,Direct
124,125,5.000,0.500,Direct
125,105,5.000,0.500,Direct
125,124,5.000,0.500,Direct
125,145,5.000,0.500,Direct
125,126,5.000,0.500,Direct
126,106,5.000,0.500,Detour
126,125,5.000,0.500,Direct
126,146,5.000,0.500,Detour
126,127,5.000,0.500,Direct
127,107,5.000,0.500,Detour
127,126,5.000,0.500,Direct
127,147,5.000,0.500,Detour
127,128,5.000,0.500,Direct
128,108,5.000,0.500,Detour
128,127,5.000,0.500,Direct
128,148,5.000,0.500,Detour
128,129,5.000,0.500,Direct
129,109,5.000,0.500,Direct
129,128,5.000,0.500,Direct
129,149,5.000,0.500,Detour
129,130,5.000,0.500,Direct
130,110,5.000,0.500,Detour
130,129,5.000,0.500,Direct
130,150,5.000,0.500,Direct
130,131,5.000,0.500,Direct
131,111,5.000,0.500,Detour
131,130,5.000,0.500,Direct
131,151,5.000,0.500,Detour
131,132,5.000,0.500,Direct
132,112,5.000,0.500,Detour
132,131,5.000,0.500,Direct
132,152,5.000,0.500,Detour
132,133,5.000,0.500,Direct
133,113,5.000,0.500,Detour
133,132,5.000,0.500,Direct
133,153,5.000,0.500,Detour
133,134,5.000,0.500,Direct
134,114,5.000,0.500,Detour
134,133,5.000,0.500,Direct
134,154,5.000,0.500,Detour
134,135,5.000,0.500,Direct
135,115,5.000,0.500,Detour
135,134,5.000,0.500,Direct
135,155,5.000,0.500,Detour
135,136,5.000,0.500,Direct
136,116,5.000,0.500,Direct
136,135,5.000,0.500,Direct
136,156,5.000,0.500,Direct
136,137,5.000,0.500,Direct
137,117,5.000,0.500,Detour
137,136,5.000,0.500,Direct
137,157,5.000,0.500,Detour
137,138,5.000,0.500,Direct
138,118,5.000,0.500,Detour
138,137,5.000,0.500,Direct
138,158,5.000,0.500,Direct
138,139,5.000,0.500,Detour
139,119,5.000,0.500,Concealed
139,138,5.000,0.500,Detour
139,159,5.000,0.500,Detour
140,120,5.000,0.500,Concealed
140,160,5.000,0.500,Concealed
140,141,5.000,0.500,Concealed
141,121,5.000,0.500,Concealed
141,140,5.000,0.500,Concealed
141,161,5.000,0.500,Concealed
141,142,5.000,0.500,Concealed
142,122,5.000,0.500,Concealed
142,141,5.000,0.500,Concealed
142,162,5.000,0.500,Concealed
142,143,5.000,0.500,Concealed
143,123,5.000,0.500,Concealed
143,142,5.000,0.500,Concealed
143,163,5.000,0.500,Concealed
143,144,5.000,0.500,Detour
144,124,5.000,0.500,Direct
144,143,5.000,0.500,Detour
144,164,5.000,0.500,Direct
144,145,5.000,0.500,Direct
145,125,5.000,0.500,Direct
145,144,5.000,0.500,Direct
145,165,5.000,0.500,Direct
145,146,5.000,0.500,Detour
146,126,5.000,0.500,Detour
146,145,5.000,0.500,Detour
146,166,5.000,0.500,Concealed
146,147,5.000,0.500,Concealed
147,127,5.000,0.500,Detour
147,146,5.000,0.500,Concealed
147,167,5.000,0.500,Concealed
147,148,5.000,0.500,Concealed
148,128,5.000,0.500,Detour
148,147,5.000,0.500,Concealed
148,168,5.000,0.500,Concealed
148,149,5.000,0.500,Concealed
149,129,5.000,0.500,Detour
149,148,5.000,0.500,Concealed
149,169,5.000,0.500,Concealed
149,150,5.000,0.500,Detour
150,130,5.000,0.500,Direct
150,149,5.000,0.500,Detour
150,170,5.000,0.500,Direct
150,151,5.000,0.500,Detour
151,131,5.000,0.500,Detour
151,150,5.000,0.500,Detour
151,171,5.000,0.500,Concealed
151,152,5.000,0.500,Concealed
152,132,5.000,0.500,Detour
152,151,5.000,0.500,Concealed
152,172,5.000,0.500,Concealed
152,153,5.000,0.500,Concealed
153,133,5.000,0.500,Detour
153,152,5.000,0.500,Concealed
153,173,5.000,0.500,Concealed
153,154,5.000,0.500,Concealed
154,134,5.000,0.500,Detour
154,153,5.000,0.500,Concealed
154,174,5.000,0.500,Concealed
154,155,5.000,0.500,Concealed
155,135,5.000,0.500,Detour
155,154,5.000,0.500,Concealed
155,175,5.000,0.500,Concealed
155,156,5.000,0.500,Detour
156,136,5.000,0.500,Direct
156,155,5.000,0.500,Detour
156,176,5.000,0.500,Direct
156,157,5.000,0.500,Detour
157,137,5.000,0.500,Detour
157,156,5.000,0.500,Detour
157,177,5.000,0.500,Concealed
157,158,5.000,0.500,Detour
158,138,5.000,0.500,Direct
158,157,5.000,0.500,Detour
158,178,5.000,0.500,Detour
158,159,5.000,0.500,Direct
159,139,5.000,0.500,Detour
159,158,5.000,0.500,Direct
159,179,5.000,0.500,Detour
160,140,5.000,0.500,Concealed
160,180,5.000,0.500,Concealed
160,161,5.000,0.500,Concealed
161,141,5.000,0.500,Concealed
161,160,5.000,0.500,Concealed
161,181,5.000,0.500,Concealed
161,162,5.000,0.500,Concealed
162,142,5.000,0.500,Concealed
162,161,5.000,0.500,Concealed
162,182,5.000,0.500,Concealed
162,163,5.000,0.500,Concealed
163,143,5.000,0.500,Concealed
163,162,5.000,0.500,Concealed
163,183,5.000,0.500,Detour
163,164,5.000,0.500,Detour
164,144,5.000,0.500,Direct
164,163,5.000,0.500,Detour
164,184,5.000,0.500,Direct
164,165,5.000,0.500,Direct
165,145,5.000,0.500,Direct
165,164,5.000,0.500,Direct
165,185,5.000,0.500,Direct
165,166,5.000,0.500,Detour
166,146,5.000,0.500,Concealed
166,165,5.000,0.500,Detour
166,186,5.000,0.500,Concealed
166,167,5.000,0.500,Concealed
167,147,5.000,0.500,Concealed
167,166,5.000,0.500,Concealed
167,187,5.000,0.500,Concealed
167,168,5.000,0.500,Concealed
168,148,5.000,0.500,Concealed
168,167,5.000,0.500,Concealed
168,188,5.000,0.500,Concealed
168,169,5.000,0.500,Concealed
169,149,5.000,0.500,Concealed
169,168,5.000,0.500,Concealed
169,189,5.000,0.500,Concealed
169,170,5.000,0.500,Detour
170,150,5.000,0.500,Direct
170,169,5.000,0.500,Detour
170,190,5.000,0.500,Direct
170,171,5.000,0.500,Detour
171,151,5.000,0.500,Concealed
171,170,5.000,0.500,Detour
171,191,5.000,0.500,Concealed
171,172,5.000,0.500,Concealed
172,152,5.000,0.500,Concealed
172,171,5.000,0.500,Concealed
172,192,5.000,0.500,Concealed
172,173,5.000,0.500,Concealed
173,153,5.000,0.500,Concealed
173,172,5.000,0.500,Concealed
173,193,5.000,0.500,Concealed
173,174,5.000,0.500,Concealed
174,154,5.000,0.500,Concealed
174,173,5.000,0.500,Concealed
174,194,5.000,0.500,Concealed
174,175,5.000,0.500,Concealed
175,155,5.000,0.500,Concealed
175,174,5.000,0.500,Concealed
175,195,5.000,0.500,Concealed
175,176,5.000,0.500,Detour
176,156,5.000,0.500,Direct
176,175,5.000,0.500,Detour
176,196,5.000,0.500,Direct
176,177,5.000,0.500,Detour
177,157,5.000,0.500,Concealed
177,176,5.000,0.500,Detour
177,197,5.000,0.500,Concealed
177,178,5.000,0.500,Concealed
178,158,5.000,0.500,Detour
178,177,5.000,0.500,Concealed
178,198,5.000,0.500,Concealed
178,179,5.000,0.500,Concealed
179,159,5.000,0.500,Detour
179,178,5.000,0.500,Concealed
179,199,5.000,0.500,Concealed
180,160,5.000,0.500,Concealed
180,200,5.000,0.500,Concealed
180,181,5.000,0.500,Concealed
181,161,5.000,0.500,Concealed
181,180,5.000,0.500,Concealed
181,201,5.000,0.500,Concealed
181,182,5.000,0.500,Concealed
182,162,5.000,0.500,Concealed
182,181,5.000,0.500,Concealed
182,202,5.000,0.500,Concealed
182,183,5.000,0.500,Detour
183,163,5.000,0.500,Detour
183,182,5.000,0.500,Detour
183,203,5.000,0.500,Direct
183,184,5.000,0.500,Direct
184,164,5.000,0.500,Direct
184,183,5.000,0.500,Direct
184,204,5.000,0.500,Detour
184,185,5.000,0.500,Direct
185,165,5.000,0.500,Direct
185,184,5.000,0.500,Direct
185,205,5.000,0.500,Direct
185,186,5.000,0.500,Detour
186,166,5.000,0.500,Concealed
186,185,5.000,0.500,Detour
186,206,5.000,0.500,Concealed
186,187,5.000,0.500,Concealed
187,167,5.000,0.500,Concealed
187,186,5.000,0.500,Concealed
187,207,5.000,0.500,Concealed
187,188,5.000,0.500,Concealed
188,168,5.000,0.500,Concealed
188,187,5.000,0.500,Concealed
188,208,5.000,0.500,Concealed
188,189,5.000,0.500,Concealed
189,169,5.000,0.500,Concealed
189,188,5.000,0.500,Concealed
189,209,5.000,0.500,Concealed
189,190,5.000,0.500,Detour
190,170,5.000,0.500,Direct
190,189,5.000,0.500,Detour
190,210,5.000,0.500,Direct
190,191,5.000,0.500,Detour
191,171,5.000,0.500,Concealed
191,190,5.000,0.500,Detour
191,211,5.000,0.500,Detour
191,192,5.000,0.500,Concealed
192,172,5.000,0.500,Concealed
192,191,5.000,0.500,Concealed
192,212,5.000,0.500,Concealed
192,193,5.000,0.500,Concealed
193,173,5.000,0.500,Concealed
193,192,5.000,0.500,Concealed
193,213,5.000,0.500,Concealed
193,194,5.000,0.500,Concealed
194,174,5.000,0.500,Concealed
194,193,5.000,0.500,Concealed
194,214,5.000,0.500,Concealed
194,195,5.000,0.500,Concealed
195,175,5.000,0.500,Concealed
195,194,5.000,0.500,Concealed
195,215,5.000,0.500,Concealed
195,196,5.000,0.500,Detour
196,176,5.000,0.500,Direct
196,195,5.000,0.500,Detour
196,216,5.000,0.500,Direct
196,197,5.000,0.500,Detour
197,177,5.000,0.500,Concealed
197,196,5.000,0.500,Detour
197,217,5.000,0.500,Concealed
197,198,5.000,0.500,Concealed
198,178,5.000,0.500,Concealed
198,197,5.000,0.500,Concealed
198,218,5.000,0.500,Concealed
198,199,5.000,0.500,Concealed
199,179,5.000,0.500,Concealed
199,198,5.000,0.500,Concealed
199,219,5.000,0.500,Concealed
200,180,5.000,0.500,Concealed
200,220,5.000,0.500,Concealed
200,201,5.000,0.500,Concealed
201,181,5.000,0.500,Concealed
201,200,5.000,0.500,Concealed
201,221,5.000,0.500,Concealed
201,202,5.000,0.500,Concealed
202,182,5.000,0.500,Concealed
202,201,5.000,0.500,Concealed
202,222,5.000,0.500,Concealed
202,203,5.000,0.500,Detour
203,183,5.000,0.500,Direct
203,202,5.000,0.500,Detour
203,223,5.000,0.500,Direct
203,204,5.000,0.500,Detour
204,184,5.000,0.500,Detour
204,203,5.000,0.500,Detour
204,224,5.000,0.500,Concealed
204,205,5.000,0.500,Detour
205,185,5.000,0.500,Direct
205,204,5.000,0.500,Detour
205,225,5.000,0.500,Direct
205,206,5.000,0.500,Detour
206,186,5.000,0.500,Concealed
206,205,5.000,0.500,Detour
206,226,5.000,0.500,Concealed
206,207,5.000,0.500,Concealed
207,187,5.000,0.500,Concealed
207,206,5.000,0.500,Concealed
207,227,5.000,0.500,Concealed
207,208,5.000,0.500,Concealed
208,188,5.000,0.500,Concealed
208,207,5.000,0.500,Concealed
208,228,5.000,0.500,Concealed
208,209,5.000,0.500,Concealed
209,189,5.000,0.500,Concealed
209,208,5.000,0.500,Concealed
209,229,5.000,0.500,Concealed
209,210,5.000,0.500,Detour
210,190,5.000,0.500,Direct
210,209,5.000,0.500,Detour
210,230,5.000,0.500,Detour
210,211,5.000,0.500,Direct
211,191,5.000,0.500,Detour
211,210,5.000,0.500,Direct
211,231,5.000,0.500,Direct
211,212,5.000,0.500,Detour
212,192,5.000,0.500,Concealed
212,211,5.000,0.500,Detour
212,232,5.000,0.500,Concealed
212,213,5.000,0.500,Concealed
213,193,5.000,0.500,Concealed
213,212,5.000,0.500,Concealed
213,233,5.000,0.500,Concealed
213,214,5.000,0.500,Concealed
214,194,5.000,0.500,Concealed
214,213,5.000,0.500,Concealed
214,234,5.000,0.500,Concealed
214,215,5.000,0.500,Concealed
215,195,5.000,0.500,Concealed
215,214,5.000,0.500,Concealed
215,235,5.000,0.500,Detour
215,216,5.000,0.500,Detour
216,196,5.000,0.500,Direct
216,215,5.000,0.500,Detour
216,236,5.000,0.500,Direct
216,217,5.000,0.500,Detour
217,197,5.000,0.500,Concealed
217,216,5.000,0.500,Detour
217,237,5.000,0.500,Concealed
217,218,5.000,0.500,Concealed
218,198,5.000,0.500,Concealed
218,217,5.000,0.500,Concealed
218,238,5.000,0.500,Concealed
218,219,5.000,0.500,Concealed
219,199,5.000,0.500,Concealed
219,218,5.000,0.500,Concealed
219,239,5.000,0.500,Concealed
220,200,5.000,0.500,Concealed
220,240,5.000,0.500,Concealed
