startNodeId,endNodeId,travelCost,visibilityScore,pathType
18,19,4.000,0.500,Direct
19,8,4.000,0.500,Direct
19,18,4.000,0.500,Direct
19,30,4.000,0.500,Direct
19,20,4.000,0.500,Detour
20,9,4.000,0.500,Detour
20,19,4.000,0.500,Detour
20,31,4.000,0.500,Concealed
20,21,4.000,0.500,Concealed
21,10,4.000,0.500,Detour
21,20,4.000,0.500,Concealed
21,32,4.000,0.500,Detour
22,11,4.000,0.500,Detour
22,33,4.000,0.500,Direct
22,23,4.000,0.500,Direct
23,12,4.000,0.500,Direct
23,22,4.000,0.500,Direct
23,34,4.000,0.500,Direct
23,24,4.000,0.500,Direct
24,13,4.000,0.500,Direct
24,23,4.000,0.500,Direct
24,35,4.000,0.500,Direct
24,25,4.000,0.500,Direct
25,14,4.000,0.500,Direct
25,24,4.000,0.500,Direct
25,36,4.000,0.500,Direct
25,26,4.000,0.500,Direct
26,15,4.000,0.500,Direct
26,25,4.000,0.500,Direct
26,37,4.000,0.500,Detour
26,27,4.000,0.500,Direct
27,16,4.000,0.500,Direct
27,26,4.000,0.500,Direct
27,38,4.000,0.500,Direct
27,28,4.000,0.500,Direct
28,17,4.000,0.500,Detour
28,27,4.000,0.500,Direct
28,39,4.000,0.500,Direct
28,29,4.000,0.500,Direct
29,18,4.000,0.500,Direct
29,28,4.000,0.500,Direct
29,40,4.000,0.500,Direct
29,30,4.000,0.500,Direct
30,19,4.000,0.500,Direct
30,29,4.000,0.500,Direct
30,41,4.000,0.500,Direct
30,31,4.000,0.500,Detour
31,20,4.000,0.500,Concealed
31,30,4.000,0.500,Detour
31,42,4.000,0.500,Detour
31,32,4.000,0.500,Detour
32,21,4.000,0.500,Detour
32,31,4.000,0.500,Detour
32,43,4.000,0.500,Direct
33,22,4.000,0.500,Direct
33,44,4.000,0.500,Detour
33,34,4.000,0.500,Direct
34,23,4.000,0.500,Direct
34,33,4.000,0.500,Direct
34,45,4.000,0.500,Direct
34,35,4.000,0.500,Direct
35,24,4.000,0.500,Direct
35,34,4.000,0.500,Direct
35,46,4.000,0.500,Detour
35,36,4.000,0.500,Direct
36,25,4.000,0.500,Direct
36,35,4.000,0.500,Direct
36,47,4.000,0.500,Direct
36,37,4.000,0.500,Detour
37,26,4.000,0.500,Detour
37,36,4.000,0.500,Detour
37,48,4.000,0.500,Detour
37,38,4.000,0.500,Detour
38,27,4.000,0.500,Direct
38,37,4.000,0.500,Detour
38,49,4.000,0.500,Direct
38,39,4.000,0.500,Direct
39,28,4.000,0.500,Direct
39,38,4.000,0.500,Direct
39,50,4.000,0.500,Direct
39,40,4.000,0.500,Direct
40,29,4.000,0.500,Direct
40,39,4.000,0.500,Direct
40,51,4.000,0.500,Direct
40,41,4.000,0.500,Direct
41,30,4.000,0.500,Direct
41,40,4.000,0.500,Direct
41,52,4.000,0.500,Direct
41,42,4.000,0.500,Direct
42,31,4.000,0.500,Detour
42,41,4.000,0.500,Direct
42,53,4.000,0.500,Direct
42,43,4.000,0.500,Direct
43,32,4.000,0.500,Direct
43,42,4.000,0.500,Direct
43,54,4.000,0.500,Direct
44,33,4.000,0.500,Detour
44,55,4.000,0.500,Detour
44,45,4.000,0.500,Detour
45,34,4.000,0.500,Direct
45,44,4.000,0.500,Detour
45,56,4.000,0.500,Direct
45,46,4.000,0.500,Detour
46,35,4.000,0.500,Detour
46,45,4.000,0.500,Detour
46,57,4.000,0.500,Detour
46,47,4.000,0.500,Detour
47,36,4.000,0.500,Direct
47,46,4.000,0.500,Detour
47,58,4.000,0.500,Direct
47,48,4.000,0.500,Direct
48,37,4.000,0.500,Detour
48,47,4.000,0.500,Direct
48,59,4.000,0.500,Direct
48,49,4.000,0.500,Direct
49,38,4.000,0.500,Direct
49,48,4.000,0.500,Direct
49,60,4.000,0.500,Direct
49,50,4.000,0.500,Direct
50,39,4.000,0.500,Direct
50,49,4.000,0.500,Direct
50,61,4.000,0.500,Direct
50,51,4.000,0.500,Direct
51,40,4.000,0.500,Direct
51,50,4.000,0.500,Direct
51,62,4.000,0.500,Direct
51,52,4.000,0.500,Direct
52,41,4.000,0.500,Direct
52,51,4.000,0.500,Direct
52,63,4.000,0.500,Direct
52,53,4.000,0.500,Direct
53,42,4.000,0.500,Direct
53,52,4.000,0.500,Direct
53,64,4.000,0.500,Direct
53,54,4.000,0.500,Direct
54,43,4.000,0.500,Direct
54,53,4.000,0.500,Direct
54,65,4.000,0.500,Direct
55,44,4.000,0.500,Detour
55,66,4.000,0.500,Direct
55,56,4.000,0.500,Direct
56,45,4.000,0.500,Direct
56,55,4.000,0.500,Direct
56,67,4.000,0.500,Direct
56,57,4.000,0.500,Direct
57,46,4.000,0.500,Detour
57,56,4.000,0.500,Direct
57,68,4.000,0.500,Direct
57,58,4.000,0.500,Direct
58,47,4.000,0.500,Direct
58,57,4.000,0.500,Direct
58,69,4.000,0.500,Direct
58,59,4.000,0.500,Direct
59,48,4.000,0.500,Direct
59,58,4.000,0.500,Direct
59,70,4.000,0.500,Direct
59,60,4.000,0.500,Direct
60,49,4.000,0.500,Direct
60,59,4.000,0.500,Direct
60,71,4.000,0.500,Direct
60,61,4.000,0.500,Direct
61,50,4.000,0.500,Direct
61,60,4.000,0.500,Direct
61,72,4.000,0.500,Direct
61,62,4.000,0.500,Direct
62,51,4.000,0.500,Direct
62,61,4.000,0.500,Direct
62,73,4.000,0.500,Direct
62,63,4.000,0.500,Direct
63,52,4.000,0.500,Direct
63,62,4.000,0.500,Direct
63,74,4.000,0.500,Direct
63,64,4.000,0.500,Direct
64,53,4.000,0.500,Direct
64,63,4.000,0.500,Direct
64,75,4.000,0.500,Direct
64,65,4.000,0.500,Direct
65,54,4.000,0.500,Direct
65,64,4.000,0.500,Direct
65,76,4.000,0.500,Detour
66,55,4.000,0.500,Direct
66,77,4.000,0.500,Direct
66,67,4.000,0.500,Direct
67,56,4.000,0.500,Direct
67,66,4.000,0.500,Direct
67,78,4.000,0.500,Direct
67,68,4.000,0.500,Direct
68,57,4.000,0.500,Direct
68,67,4.000,0.500,Direct
68,79,4.000,0.500,Direct
68,69,4.000,0.500,Direct
69,58,4.000,0.500,Direct
69,68,4.000,0.500,Direct
69,80,4.000,0.500,Direct
69,70,4.000,0.500,Direct
70,59,4.000,0.500,Direct
70,69,4.000,0.500,Direct
70,81,4.000,0.500,Direct
70,71,4.000,0.500,Direct
71,60,4.000,0.500,Direct
71,70,4.000,0.500,Direct
71,82,4.000,0.500,Direct
71,72,4.000,0.500,Direct
72,61,4.000,0.500,Direct
72,71,4.000,0.500,Direct
72,83,4.000,0.500,Direct
72,73,4.000,0.500,Direct
73,62,4.000,0.500,Direct
73,72,4.000,0.500,Direct
73,84,4.000,0.500,Direct
73,74,4.000,0.500,Direct
74,63,4.000,0.500,Direct
74,73,4.000,0.500,Direct
74,85,4.000,0.500,Direct
74,75,4.000,0.500,Direct
75,64,4.000,0.500,Direct
75,74,4.000,0.500,Direct
75,86,4.000,0.500,Direct
75,76,4.000,0.500,Detour
76,65,4.000,0.500,Detour
76,75,4.000,0.500,Detour
76,87,4.000,0.500,Detour
77,66,4.000,0.500,Direct
77,88,4.000,0.500,Direct
77,78,4.000,0.500,Direct
78,67,4.000,0.500,Direct
78,77,4.000,0.500,Direct
78,89,4.000,0.500,Detour
78,79,4.000,0.500,Direct
79,68,4.000,0.500,Direct
79,78,4.000,0.500,Direct
79,90,4.000,0.500,Direct
79,80,4.000,0.500,Direct
80,69,4.000,0.500,Direct
80,79,4.000,0.500,Direct
80,91,4.000,0.500,Detour
80,81,4.000,0.500,Direct
81,70,4.000,0.500,Direct
81,80,4.000,0.500,Direct
81,92,4.000,0.500,Direct
81,82,4.000,0.500,Direct
82,71,4.000,0.500,Direct
82,81,4.000,0.500,Direct
82,93,4.000,0.500,Direct
82,83,4.000,0.500,Direct
83,72,4.000,0.500,Direct
83,82,4.000,0.500,Direct
83,94,4.000,0.500,Direct
83,84,4.000,0.500,Direct
84,73,4.000,0.500,Direct
84,83,4.000,0.500,Direct
84,95,4.000,0.500,Direct
84,85,4.000,0.500,Direct
85,74,4.000,0.500,Direct
85,84,4.000,0.500,Direct
85,96,4.000,0.500,Direct
85,86,4.000,0.500,Direct
86,75,4.000,0.500,Direct
86,85,4.000,0.500,Direct
86,97,4.000,0.500,Detour
86,87,4.000,0.500,Direct
87,76,4.000,0.500,Detour
87,86,4.000,0.500,Direct
87,98,4.000,0.500,Detour
88,77,4.000,0.500,Direct
88,99,4.000,0.500,Detour
88,89,4.000,0.500,Detour
89,78,4.000,0.500,Detour
89,88,4.000,0.500,Detour
89,100,4.000,0.500,Detour
89,90,4.000,0.500,Detour
90,79,4.000,0.500,Direct
90,89,4.000,0.500,Detour
90,101,4.000,0.500,Direct
90,91,4.000,0.500,Detour
91,80,4.000,0.500,Detour
91,90,4.000,0.500,Detour
91,102,4.000,0.500,Concealed
91,92,4.000,0.500,Detour
92,81,4.000,0.500,Direct
92,91,4.000,0.500,Detour
92,103,4.000,0.500,Detour
92,93,4.000,0.500,Direct
93,82,4.000,0.500,Direct
93,92,4.000,0.500,Direct
93,104,4.000,0.500,Direct
93,94,4.000,0.500,Direct
94,83,4.000,0.500,Direct
94,93,4.000,0.500,Direct
94,105,4.000,0.500,Detour
94,95,4.000,0.500,Direct
95,84,4.000,0.500,Direct
95,94,4.000,0.500,Direct
95,106,4.000,0.500,Detour
95,96,4.000,0.500,Direct
96,85,4.000,0.500,Direct
96,95,4.000,0.500,Direct
96,107,4.000,0.500,Direct
96,97,4.000,0.500,Detour
97,86,4.000,0.500,Detour
97,96,4.000,0.500,Detour
97,108,4.000,0.500,Concealed
97,98,4.000,0.500,Concealed
98,87,4.000,0.500,Detour
98,97,4.000,0.500,Concealed
98,109,4.000,0.500,Concealed
99,88,4.000,0.500,Detour
99,110,4.000,0.500,Detour
99,100,4.000,0.500,Detour
100,89,4.000,0.500,Detour
100,99,4.000,0.500,Detour
100,111,4.000,0.500,Direct
100,101,4.000,0.500,Direct
101,90,4.000,0.500,Direct
101,100,4.000,0.500,Direct
101,112,4.000,0.500,Direct
101,102,4.000,0.500,Detour
102,91,4.000,0.500,Concealed
102,101,4.000,0.500,Detour
102,113,4.000,0.500,Detour
102,103,4.000,0.500,Concealed
103,92,4.000,0.500,Detour
103,102,4.000,0.500,Concealed
103,114,4.000,0.500,Detour
103,104,4.000,0.500,Detour
104,93,4.000,0.500,Direct
104,103,4.000,0.500,Detour
104,115,4.000,0.500,Direct
104,105,4.000,0.500,Detour
105,94,4.000,0.500,Detour
105,104,4.000,0.500,Detour
105,116,4.000,0.500,Detour
105,106,4.000,0.500,Concealed
106,95,4.000,0.500,Detour
106,105,4.000,0.500,Concealed
106,117,4.000,0.500,Detour
106,107,4.000,0.500,Detour
107,96,4.000,0.500,Direct
107,106,4.000,0.500,Detour
107,118,4.000,0.500,Direct
107,108,4.000,0.500,Detour
108,97,4.000,0.500,Concealed
108,107,4.000,0.500,Detour
108,119,4.000,0.500,Detour
108,109,4.000,0.500,Concealed
109,98,4.000,0.500,Concealed
109,108,4.000,0.500,Concealed
109,120,4.000,0.500,Detour
110,99,4.000,0.500,Detour
110,121,4.000,0.500,Detour
110,111,4.000,0.500,Direct
111,100,4.000,0.500,Direct
111,110,4.000,0.500,Direct
111,122,4.000,0.500,Detour
111,112,4.000,0.500,Direct
112,101,4.000,0.500,Direct
112,111,4.000,0.500,Direct
112,123,4.000,0.500,Direct
112,113,4.000,0.500,Direct
113,102,4.000,0.500,Detour
113,112,4.000,0.500,Direct
113,124,4.000,0.500,Direct
113,114,4.000,0.500,Direct
114,103,4.000,0.500,Detour
114,113,4.000,0.500,Direct
114,125,4.000,0.500,Detour
114,115,4.000,0.500,Direct
115,104,4.000,0.500,Direct
115,114,4.000,0.500,Direct
115,126,4.000,0.500,Direct
115,116,4.000,0.500,Direct
116,105,4.000,0.500,Detour
116,115,4.000,0.500,Direct
116,127,4.000,0.500,Direct
116,117,4.000,0.500,Direct
117,106,4.000,0.500,Detour
117,116,4.000,0.500,Direct
117,128,4.000,0.500,Direct
117,118,4.000,0.500,Direct
118,107,4.000,0.500,Direct
118,117,4.000,0.500,Direct
118,129,4.000,0.500,Direct
118,119,4.000,0.500,Direct
119,108,4.000,0.500,Detour
119,118,4.000,0.500,Direct
119,130,4.000,0.500,Direct
119,120,4.000,0.500,Direct
120,109,4.000,0.500,Detour
120,119,4.000,0.500,Direct
120,131,4.000,0.500,Direct
121,110,4.000,0.500,Detour
121,132,4.000,0.500,Detour
121,122,4.000,0.500,Concealed
122,111,4.000,0.500,Detour
122,121,4.000,0.500,Concealed
122,133,4.000,0.500,Detour
122,123,4.000,0.500,Detour
123,112,4.000,0.500,Direct
123,122,4.000,0.500,Detour
123,134,4.000,0.500,Direct
123,124,4.000,0.500,Direct
124,113,4.000,0.500,Direct
124,123,4.000,0.500,Direct
124,135,4.000,0.500,Direct
124,125,4.000,0.500,Detour
125,114,4.000,0.500,Detour
125,124,4.000,0.500,Detour
125,136,4.000,0.500,Detour
125,126,4.000,0.500,Detour
126,115,4.000,0.500,Direct
126,125,4.000,0.500,Detour
126,137,4.000,0.500,Direct
126,127,4.000,0.500,Direct
127,116,4.000,0.500,Direct
127,126,4.000,0.500,Direct
127,138,4.000,0.500,Direct
127,128,4.000,0.500,Direct
128,117,4.000,0.500,Direct
128,127,4.000,0.500,Direct
128,139,4.000,0.500,Direct
128,129,4.000,0.500,Direct
129,118,4.000,0.500,Direct
129,128,4.000,0.500,Direct
129,140,4.000,0.500,Direct
129,130,4.000,0.500,Direct
130,119,4.000,0.500,Direct
130,129,4.000,0.500,Direct
130,141,4.000,0.500,Direct
130,131,4.000,0.500,Direct
131,120,4.000,0.500,Direct
131,130,4.000,0.500,Direct
131,142,4.000,0.500,Detour
132,121,4.000,0.500,Detour
132,143,4.000,0.500,Detour
132,133,4.000,0.500,Direct
133,122,4.000,0.500,Detour
133,132,4.000,0.500,Direct
133,144,4.000,0.500,Detour
133,134,4.000,0.500,Direct
134,123,4.000,0.500,Direct
134,133,4.000,0.500,Direct
134,145,4.000,0.500,Direct
134,135,4.000,0.500,Direct
135,124,4.000,0.500,Direct
135,134,4.000,0.500,Direct
135,146,4.000,0.500,Detour
135,136,4.000,0.500,Direct
136,125,4.000,0.500,Detour
136,135,4.000,0.500,Direct
136,147,4.000,0.500,Detour
136,137,4.000,0.500,Direct
137,126,4.000,0.500,Direct
137,136,4.000,0.500,Direct
137,148,4.000,0.500,Direct
137,138,4.000,0.500,Direct
138,127,4.000,0.500,Direct
138,137,4.000,0.500,Direct
138,149,4.000,0.500,Detour
138,139,4.000,0.500,Direct
139,128,4.000,0.500,Direct
139,138,4.000,0.500,Direct
139,150,4.000,0.500,Direct
139,140,4.000,0.500,Direct
140,129,4.000,0.500,Direct
140,139,4.000,0.500,Direct
140,151,4.000,0.500,Direct
140,141,4.000,0.500,Direct
141,130,4.000,0.500,Direct
141,140,4.000,0.500,Direct
141,152,4.000,0.500,Direct
141,142,4.000,0.500,Detour
142,131,4.000,0.500,Detour
142,141,4.000,0.500,Detour
142,153,4.000,0.500,Concealed
143,132,4.000,0.500,Detour
143,144,4.000,0.500,Concealed
144,133,4.000,0.500,Detour
144,143,4.000,0.500,Concealed
144,145,4.000,0.500,Detour
145,134,4.000,0.500,Direct
145,144,4.000,0.500,Detour
145,146,4.000,0.500,Detour
146,135,4.000,0.500,Detour
146,145,4.000,0.500,Detour
146,147,4.000,0.500,Concealed
147,136,4.000,0.500,Detour
147,146,4.000,0.500,Concealed
147,148,4.000,0.500,Detour
148,137,4.000,0.500,Direct
148,147,4.000,0.500,Detour
148,149,4.000,0.500,Detour
149,138,4.000,0.500,Detour
149,148,4.000,0.500,Detour
149,150,4.000,0.500,Detour
150,139,4.000,0.500,Direct
150,149,4.000,0.500,Detour
150,151,4.000,0.500,Direct
151,140,4.000,0.500,Direct
151,150,4.000,0.500,Direct
151,152,4.000,0.500,Direct
152,141,4.000,0.500,Direct
152,151,4.000,0.500,Direct
152,153,4.000,0.500,Detour
153,142,4.000,0.500,Concealed
153,152,4.000,0.500,Detour
